epoch,d_loss0,d_loss1,g_loss
23370,0.871617,0.238147,8.02302
23380,0.638094,0.249925,7.5619
23390,0.500691,0.290147,4.7926
23400,0.755003,0.273037,8.67478
23410,0.289993,1.27353,2.52217
23420,0.215082,0.288273,5.58899
23430,0.264044,0.332002,4.68557
23440,0.835682,0.276892,8.91166
23450,0.229095,0.236466,4.91605
23460,0.431661,0.28409,8.10634
23470,0.5624,0.260597,6.16164
23480,1.12493,0.41642,8.11249
23490,0.235731,0.288515,4.51216
23500,0.880021,0.242317,6.59627
23510,0.220982,0.251279,4.27182
23520,0.483881,0.24453,6.31386
23530,0.512889,0.293915,6.66155
23540,0.287143,1.80433,2.6363
23550,0.278632,0.363532,4.83756
23560,1.24482,0.326816,10.7131
23570,0.883464,0.303941,8.72757
23580,0.326442,2.7916,1.68233
23590,0.591282,0.61312,6.7392
23600,0.474785,0.918982,5.55016
23610,1.41536,0.362874,10.7964
23620,1.07836,0.267751,9.2863
23630,0.757038,0.263591,7.48854
23640,0.627543,0.347058,6.726
23650,1.16219,0.280283,9.43639
23660,1.08929,0.467972,9.85138
23670,2.1443,0.397513,11.682
23680,0.351851,0.231485,5.45069
23690,0.817353,0.311612,7.73549
23700,0.486798,0.236756,6.25678
23710,0.288548,0.241653,4.95653
23720,0.678802,1.16359,5.49338
23730,0.281841,0.251602,7.03392
23740,1.1432,0.208905,10.2361
23750,0.289333,0.704845,4.14432
23760,1.00236,0.282559,10.4355
23770,1.14537,0.320492,8.92784
23780,2.45163,0.450128,12.7956
23790,0.27062,0.277602,5.42015
23800,0.252875,0.253619,5.26871
23810,0.561887,0.230085,6.17511
23820,0.742945,0.240266,7.25258
23830,1.1438,0.311814,10.3025
23840,0.270197,0.254978,5.03572
23850,0.223503,0.330343,5.12663
23860,0.250668,0.35702,4.5256
23870,0.475806,0.735709,4.54221
23880,0.299451,0.259191,4.61958
23890,0.498089,0.376698,9.67008
23900,1.04936,0.325346,10.0428
23910,0.360933,0.427737,7.55496
23920,0.313626,0.241045,6.39795
23930,0.330066,0.337316,5.59496
23940,0.325476,0.287187,6.06107
23950,1.33012,0.271171,11.262
23960,0.300766,0.287127,5.32832
23970,0.3605,0.246065,5.09052
23980,0.379583,2.29441,2.69222
23990,0.75326,0.395817,8.52155
24000,0.792083,0.294296,8.70182
24010,2.52663,0.422039,12.2038
24020,0.672615,0.245804,6.66239
24030,3.01245,1.93664,6.73224
24040,1.41754,0.36198,8.84612
24050,0.213779,0.251091,5.00269
24060,2.79896,0.375807,12.3655
24070,0.938996,0.251781,5.74963
24080,0.884728,0.279471,8.57627
24090,0.217883,0.602814,3.85503
24100,0.329641,0.263689,5.21709
24110,1.17838,0.366516,9.64488
24120,0.234459,0.24772,5.03899
24130,0.339779,0.290857,5.45934
24140,0.378008,0.707107,6.44285
24150,0.28143,0.304087,4.65297
24160,0.58951,0.738972,5.66969
24170,0.239812,0.294582,5.33118
24180,0.208939,0.259038,4.12865
24190,1.01434,1.16515,5.78935
24200,2.33392,0.429859,11.608
24210,1.07724,0.283257,11.0735
24220,0.728953,0.792433,6.32308
24230,0.614108,0.34326,5.26518
24240,0.443973,1.79947,3.37518
24250,1.17709,0.284292,8.81397
24260,1.05743,1.15683,6.83546
24270,2.50106,0.478134,13.238
24280,0.918713,0.30338,8.70247
24290,2.46671,0.410555,11.2088
24300,0.240652,0.311653,4.37828
24310,0.759398,1.34891,5.85681
24320,0.275905,0.363222,4.97488
24330,0.281943,1.13587,2.57179
24340,0.300988,0.319579,5.59392
24350,0.280005,0.837864,4.39156
24360,0.875689,0.31638,7.33018
24370,1.30884,2.39921,6.82033
24380,0.19742,0.288837,4.11437
24390,0.286354,0.740403,4.70595
24400,0.941726,0.316208,8.53431
24410,0.207265,0.250241,5.2911
24420,0.224114,0.307528,5.15073
24430,0.803956,0.253047,7.84776
24440,0.325196,0.461393,5.43249
24450,0.593786,0.206773,7.80191
24460,0.21155,0.521087,3.38605
24470,0.27092,0.26753,4.5258
24480,0.330152,0.263275,6.76457
24490,1.17483,0.276091,8.96372
24500,1.95274,0.408866,12.2792
24510,0.367127,0.323018,6.61017
24520,0.366626,0.305714,5.76995
24530,0.957893,0.227489,8.8406
24540,0.734999,2.43934,4.44254
24550,0.370253,0.479963,6.86274
24560,0.261225,0.26319,3.96227
24570,0.804721,0.301604,6.91332
24580,0.65527,1.103,5.08333
24590,0.313078,0.272222,4.66584
24600,0.319284,0.219639,7.45065
24610,1.12946,0.33557,8.38536
24620,0.384224,0.896318,3.8351
24630,0.28742,0.265982,5.44645
24640,0.651915,0.265453,7.82601
24650,1.11271,0.355347,9.14394
24660,0.541126,2.5046,3.84783
24670,0.870149,0.365684,8.48818
24680,1.40576,0.282759,11.2411
24690,0.648435,0.25519,5.86025
24700,2.2903,1.49389,10.4442
24710,0.347362,0.251122,7.13262
24720,0.355779,1.59263,3.0947
24730,0.983298,0.301886,9.2068
24740,0.390682,0.257586,9.31223
24750,0.447197,0.317569,5.75388
24760,0.875615,0.226774,7.9483
24770,1.48621,0.318221,11.2621
24780,0.559628,0.265236,6.58803
24790,0.286418,0.487246,4.99858
24800,1.26614,0.397138,9.26549
24810,0.221105,0.322955,5.49518
24820,0.389605,0.364126,6.17119
24830,1.05893,0.339308,10.1811
24840,0.727061,0.298555,7.98596
24850,0.208008,0.455206,4.05517
24860,0.246784,0.263642,5.65884
24870,0.323807,0.26695,5.13749
24880,0.306641,0.193728,5.24109
24890,2.97557,0.455884,12.3767
24900,0.735849,0.693341,5.47092
24910,1.84,0.329527,12.1077
24920,0.698044,0.316561,7.61472
24930,0.570948,0.357989,6.37708
24940,0.244651,0.247355,4.82653
24950,1.17037,0.250101,9.83457
24960,0.748148,0.233282,7.70148
24970,0.876976,0.342578,7.80394
24980,0.306857,0.42803,5.91843
24990,0.27402,0.53461,5.15084
